iter	RMSE
2924	0.1229166193
2925	0.1228859652
2926	0.122857572
2927	0.1227969043
2928	0.1227420614
2929	0.1227042307
2930	0.1226614071
2931	0.1226436283
2932	0.1225985951
2933	0.1225669533
2934	0.1225341808
2935	0.1224992698
2936	0.1224869353
2937	0.1224547843
2938	0.1224198113
2939	0.1223559871
2940	0.1223325984
2941	0.1222850857
2942	0.1222623473
2943	0.1222460678
2944	0.1221912258
2945	0.1221623346
2946	0.1221184527
2947	0.1220822131
2948	0.1220606073
2949	0.1220411564
2950	0.1220000771
2951	0.121954871
2952	0.1218969482
2953	0.121864947
2954	0.1218216015
2955	0.1217842687
2956	0.1217421162
2957	0.1216684966
2958	0.1216335706
2959	0.1216085813
2960	0.1215660524
2961	0.1215331444
2962	0.121488486
2963	0.1214399845
2964	0.1214100791
2965	0.1213861624
2966	0.1213153248
2967	0.1212788191
2968	0.1212537578
2969	0.1212178739
2970	0.1211773977
2971	0.1211444501
2972	0.1211284739
2973	0.121093248
2974	0.1210868478
2975	0.1210433499
2976	0.1210122025
2977	0.1209632215
2978	0.1209198564
2979	0.1208663951
2980	0.1208139929
2981	0.120790349
2982	0.1207726028
2983	0.1207473123
2984	0.1207233361
2985	0.1206762508
2986	0.1206407223
2987	0.1205817873
2988	0.1205500251
2989	0.1205047788
2990	0.1204663165
2991	0.1204269711
2992	0.1203656766
2993	0.1203168039
2994	0.1202903045
2995	0.1202770688
2996	0.1202666144
2997	0.1202590274
2998	0.1202234091
2999	0.1201493234
3000	0.1201296802
3001	0.1200782051
3002	0.1200445293
3003	0.1199829956
3004	0.1199509874
3005	0.1199190718
3006	0.1198750609
3007	0.1198157235
3008	0.1197954304
3009	0.1197605926
3010	0.1197126014
3011	0.1196737313
3012	0.1196453852
3013	0.1196239453
3014	0.1195568923
3015	0.1195285235
3016	0.1195045939
3017	0.1194786611
3018	0.11944127
3019	0.1194201823
3020	0.1194053251
3021	0.1193651315
3022	0.1193080433
3023	0.1192766688
3024	0.1192424628
3025	0.1192244679
3026	0.1191931225
3027	0.119178699
3028	0.1191597643
3029	0.1191159771
3030	0.1190518404
3031	0.1190259899
3032	0.1190027637
3033	0.1189643622
3034	0.1189488082
3035	0.1189006375
3036	0.1188697268
3037	0.1188273088
3038	0.1187886929
3039	0.1187281695
3040	0.1187001929
3041	0.1186483784
3042	0.118598804
3043	0.118585427
3044	0.1185592215
3045	0.1185313703
3046	0.1184838774
3047	0.1184465707
3048	0.1183914387
3049	0.1183545419
3050	0.1183277605
3051	0.1182929198
3052	0.1182540399
3053	0.1182187151
3054	0.1181759868
3055	0.1181159752
3056	0.1180789746
3057	0.1180709909
3058	0.1180005575
3059	0.1179610903
3060	0.1179359963
3061	0.1179095839
3062	0.1178064138
3063	0.1177640582
3064	0.117730775
3065	0.1177304831
3066	0.1177003133
3067	0.1176383122
3068	0.1176034562
3069	0.1175639772
3070	0.1175232922
3071	0.1174977684
3072	0.1174743212
3073	0.117412438
3074	0.1173775571
3075	0.1173310939
3076	0.1172803586
3077	0.1172577126
3078	0.1172115045
3079	0.1171741826
3080	0.1171099721
3081	0.1170370232
3082	0.1169890781
3083	0.1169421501
3084	0.1168873228
3085	0.116866238
3086	0.116818133
3087	0.1167948116
3088	0.1167519035
3089	0.1166984256
3090	0.1166861126
3091	0.1166603528
3092	0.116613674
3093	0.1165460602
3094	0.1165040073
3095	0.1164677295
3096	0.1164277042
3097	0.1163834645
3098	0.116357558
3099	0.1163362414
3100	0.1163242709
3101	0.1162916615
3102	0.1162796722
3103	0.1162373036
3104	0.1161942239
3105	0.116170248
3106	0.1161237332
3107	0.1160853193
3108	0.1160419963
3109	0.1160159197
3110	0.1160157349
3111	0.1160041024
3112	0.1159681756
3113	0.1159365313
3114	0.1159164076
3115	0.1158702878
3116	0.1158395369
3117	0.1158163963
3118	0.1157815399
3119	0.1157538173
3120	0.1157277944
3121	0.1156990638
3122	0.1156654336
3123	0.1156204656
3124	0.1155626348
3125	0.1155021452
3126	0.115466499
3127	0.1154379313
3128	0.1154192729
3129	0.1153859679
3130	0.1153616937
3131	0.1153333987
3132	0.1152931251
3133	0.1152689744
3134	0.1152511396
3135	0.1152035933
3136	0.1151878344
3137	0.1151481231
3138	0.1151345841
3139	0.1150918856
3140	0.1150686327
3141	0.1150258316
3142	0.1149768023
3143	0.1149574549
3144	0.1149172437
3145	0.114880993
3146	0.1148339283
3147	0.1148089523
3148	0.1147593182
3149	0.1147255621
3150	0.1146872666
3151	0.114673177
3152	0.1146486212
3153	0.1146180212
3154	0.1145857955
3155	0.1145661223
3156	0.1145285832
3157	0.1144841573
3158	0.1144504249
3159	0.114432239
3160	0.1144035663
3161	0.1143844528
3162	0.11433592
3163	0.1142935588
3164	0.1142406441
3165	0.1142063039
3166	0.1141757697
3167	0.1141353118
3168	0.1141066315
3169	0.1140725256
3170	0.1140390599
3171	0.1139916169
3172	0.1139118216
3173	0.1138931019
3174	0.11386671
3175	0.1138355808
3176	0.1137929393
3177	0.1137679034
3178	0.1137556282
3179	0.1137199139
3180	0.113661704
3181	0.1136429958
3182	0.1136239873
3183	0.1135898997
3184	0.1135476297
3185	0.1135105194
3186	0.1134775675
3187	0.1134607834
3188	0.1134190387
3189	0.1133991909
3190	0.1133781502
3191	0.1133632361
3192	0.1133138239
3193	0.1132829205
3194	0.1132274085
3195	0.1131858863
3196	0.1131418406
3197	0.1131079837
3198	0.1130759933
3199	0.1130504691
3200	0.1130312977
3201	0.1129686691
3202	0.1129441008
3203	0.1129184167
3204	0.1128872971
3205	0.1128531875
3206	0.1128016407
3207	0.1127654511
3208	0.1127461775
3209	0.1127082666
3210	0.1126909726
3211	0.1126545214
3212	0.112621558
3213	0.1125598071
3214	0.1125424149
3215	0.112491169
3216	0.112458568
3217	0.1124300751
3218	0.1123579497
3219	0.1123200077
3220	0.1122791659
3221	0.1122255484
3222	0.1121979299
3223	0.1121651347
3224	0.1121501593
3225	0.1120729963
3226	0.1120533051
3227	0.112026187
3228	0.111995191
3229	0.1119529942
3230	0.1119152213
3231	0.1119028646
3232	0.111861004
3233	0.1118270974
3234	0.11178294
3235	0.1117286441
3236	0.1117281184
3237	0.1116835414
3238	0.1116590083
3239	0.1116192386
3240	0.1115798949
3241	0.1115289787
3242	0.1114939731
3243	0.1114697596
3244	0.1114232746
3245	0.1113833704
3246	0.111355212
3247	0.1113402646
3248	0.111325241
3249	0.1113058096
3250	0.1112828084
3251	0.1112626622
3252	0.1112259583
3253	0.1111982912
3254	0.1111498623
3255	0.1111286797
3256	0.1110895092
3257	0.1110544531
3258	0.1110497907
3259	0.1110067766
3260	0.1109635647
3261	0.1109303701
3262	0.1109079497
3263	0.1108788952
3264	0.1108604322
3265	0.1108304099
3266	0.1108126031
3267	0.1107753525
3268	0.1107541467
3269	0.1107135131
3270	0.1106605875
3271	0.1106290815
3272	0.1106168591
3273	0.1105916561
3274	0.1105736305
3275	0.1105489301
3276	0.1105209148
3277	0.1104918236
3278	0.1104591358
3279	0.1104346907
3280	0.1104055865
3281	0.110355506
3282	0.1103189129
3283	0.1102683882
3284	0.1102221558
3285	0.1101936901
3286	0.1101795134
3287	0.1101718635
3288	0.1101248128
3289	0.1100916511
3290	0.1100618877
3291	0.1100312115
3292	0.11000641
3293	0.1099476682
3294	0.1099051566
3295	0.1098751868
3296	0.1098417232
3297	0.1098226596
3298	0.1097986019
3299	0.1097602063
3300	0.1097185743
3301	0.1096999031
3302	0.1096698812
3303	0.1096469906
3304	0.1096113702
3305	0.1095775018
3306	0.1095482461
3307	0.1094871365
3308	0.1094560508
3309	0.1093877978
3310	0.1093554697
3311	0.1092995229
3312	0.1092441437
3313	0.1092229461
3314	0.109185619
3315	0.1091451986
3316	0.1091160543
3317	0.1090769777
3318	0.1090444471
3319	0.1090193071
3320	0.1089967496
3321	0.1089620166
3322	0.1089455726
3323	0.1089348312
3324	0.1088999336
3325	0.1088633768
3326	0.1088207317
3327	0.1087631266
3328	0.1087265374
3329	0.1087018039
3330	0.1086859509
3331	0.1086717084
3332	0.1086423309
3333	0.1086166079
3334	0.1085691054
3335	0.1085367566
3336	0.1085101937
3337	0.1084574663
3338	0.1084132435
3339	0.1083810688
3340	0.1083509038
3341	0.108308348
3342	0.1082862435
3343	0.1082396282
3344	0.1081998164
3345	0.1081796223
3346	0.1081539979
3347	0.1081350358
3348	0.108112625
3349	0.108096474
3350	0.1080538896
3351	0.1080196871
3352	0.1079821708
3353	0.1079488204
3354	0.107925168
3355	0.1078897448
3356	0.1078547461
3357	0.1078151253
3358	0.1077656142
3359	0.1077382334
3360	0.1077086557
3361	0.1076964172
3362	0.1076553169
3363	0.1076293586
3364	0.1076039084
3365	0.1075626091
3366	0.1075449505
3367	0.1074962139
3368	0.1074433962
3369	0.1074290176
3370	0.1073901134
3371	0.1073691539
3372	0.1073301003
3373	0.1073129004
3374	0.1072889322
3375	0.10725995
3376	0.1072446691
3377	0.1072254041
3378	0.1071820505
3379	0.1071450908
3380	0.107118249
3381	0.1070823833
3382	0.1070254695
3383	0.1070071569
3384	0.1069643042
3385	0.1069192208
3386	0.106866073
3387	0.106836294
3388	0.1068215043
3389	0.106780445
3390	0.1067411749
3391	0.1067027218
3392	0.1066552212
3393	0.1066247519
3394	0.106591204
3395	0.1065631863
3396	0.1065350796
3397	0.1065348447
3398	0.1065113318
3399	0.1064800855
3400	0.1064633851
3401	0.106396408
3402	0.1063635471
3403	0.1063257359
3404	0.1062838603
3405	0.1062496115
3406	0.1062145748
3407	0.1061744396
3408	0.1061364775
3409	0.1061276618
3410	0.1061046911
3411	0.1060643152
3412	0.1060321388
3413	0.1059760689
3414	0.1059504153
3415	0.105911018
3416	0.1058598508
3417	0.1058278895
3418	0.1058051996
3419	0.1057783865
3420	0.1057521459
3421	0.1056984448
3422	0.1056508459
3423	0.1056340665
3424	0.1056097288
3425	0.1055798793
3426	0.1055413045
3427	0.1054946042
3428	0.1054715371
3429	0.1054452739
3430	0.1054172682
3431	0.1053754724
3432	0.1053376004
3433	0.1053374218
3434	0.1052936133
3435	0.1052740789
3436	0.1052648095
3437	0.1052459204
3438	0.1051932987
3439	0.1051634139
3440	0.1051460777
3441	0.1051267067
3442	0.1051057399
3443	0.1050880836
3444	0.1050465899
3445	0.1050315301
3446	0.1050191184
3447	0.1049775623
3448	0.1049489722
3449	0.1049354733
3450	0.1048902479
3451	0.1048556992
3452	0.1048281411
3453	0.1048140505
3454	0.1047689826
3455	0.1047406189
3456	0.1046922277
3457	0.1046597083
3458	0.1046301942
3459	0.1046095727
3460	0.104578784
3461	0.1045604763
3462	0.104510873
3463	0.1044750818
3464	0.1044421912
3465	0.1044176991
3466	0.1043930199
3467	0.1043370925
3468	0.104316601
3469	0.1042967173
3470	0.1042741613
3471	0.1042704388
3472	0.1042595583
3473	0.1042506771
3474	0.1042242388
3475	0.1042000849
3476	0.1041602175
3477	0.1041226438
3478	0.1040758576
3479	0.1040359243
3480	0.1040215801
3481	0.1039955689
3482	0.1039582996
3483	0.1039140099
3484	0.1038698447
3485	0.1038475421
3486	0.1038034574
3487	0.1037949028
3488	0.1037888763
3489	0.1037359047
3490	0.1037138274
3491	0.1036869136
3492	0.1036555781
3493	0.1036369851
3494	0.1035920503
3495	0.1035659505
3496	0.1035085035
3497	0.1034600459
3498	0.1034181677
3499	0.103381756
3500	0.103365706
3501	0.1033387965
3502	0.1032978037
3503	0.1032263438
3504	0.1032177564
3505	0.1031763183
3506	0.1031532779
3507	0.1031401596
3508	0.1031069461
3509	0.1030699417
3510	0.1030520739
3511	0.1030248092
3512	0.1030021703
3513	0.1029856037
3514	0.1029541359
3515	0.1029253441
3516	0.1028751489
3517	0.1028245934
3518	0.1027997387
3519	0.1027618565
3520	0.1027411503
3521	0.1027056356
3522	0.1026725137
3523	0.1026626563
3524	0.1026375109
3525	0.1026090042
3526	0.1025858581
3527	0.1025363928
3528	0.1025058202
3529	0.1024586158
3530	0.1024199328
3531	0.1023922231
3532	0.1023589356
3533	0.1023231834
3534	0.1022868626
3535	0.10225363
3536	0.102227118
3537	0.1022109135
3538	0.102177636
3539	0.1021281763
3540	0.1021005938
3541	0.1020758136
3542	0.1020468205
3543	0.101991304
3544	0.1019289014
3545	0.1018941657
3546	0.1018676375
3547	0.1018450902
3548	0.1018121522
3549	0.1018034882
3550	0.1017601201
3551	0.1017321755
3552	0.1016882033
3553	0.1016712395
3554	0.1016439675
3555	0.1016366506
3556	0.1015952528
3557	0.1015740124
3558	0.1015371905
3559	0.1014877171
3560	0.1014639787
3561	0.1014276928
3562	0.101402304
3563	0.1013636164
3564	0.1013296039
3565	0.1013106035
3566	0.1012801296
3567	0.1012590778
3568	0.1012438276
3569	0.1012187847
3570	0.1011919265
3571	0.1011485035
3572	0.101128341
3573	0.1011077591
3574	0.1010900259
3575	0.1010772358
3576	0.1010237936
3577	0.1009950973
3578	0.1009709114
3579	0.1009523045
3580	0.1009138677
3581	0.1008840569
3582	0.1008520262
3583	0.1008103485
3584	0.1007780783
3585	0.1007622529
3586	0.1007615478
3587	0.1007311291
3588	0.1007098607
3589	0.1006810015
3590	0.1006594127
3591	0.1006520401
3592	0.1006338537
3593	0.1006081004
3594	0.1005935427
3595	0.1005641786
3596	0.100519998
3597	0.1004851347
3598	0.1004578313
3599	0.1004318179
3600	0.1003990861
3601	0.1003708752
3602	0.1003173377
3603	0.1003062961
3604	0.1002737313
3605	0.100249746
3606	0.1002371809
3607	0.1002097916
3608	0.1001843716
3609	0.1001641011
3610	0.1001398741
3611	0.100101027
3612	0.1000761714
3613	0.1000582689
3614	0.1000414563
3615	0.1000187536
3616	0.0999943344
3617	0.09995681256
3618	0.09992494479
3619	0.09991179754
3620	0.09985913143
3621	0.0998348826
3622	0.0997978752
3623	0.09975622291
3624	0.09974327769
3625	0.09970039373
3626	0.09967921211
3627	0.09965384648
3628	0.09962621745
3629	0.09961432571
3630	0.09959694387
3631	0.09956863263
3632	0.09953877208
3633	0.09952930408
3634	0.09950064766
3635	0.09947966591
3636	0.09945673052
3637	0.09943269912
3638	0.09939945077
3639	0.09937044431
3640	0.09934317604
3641	0.09931361788
3642	0.09929429218
3643	0.09926469102
3644	0.0992230011
3645	0.09920514586
3646	0.09918020821
3647	0.09916944281
3648	0.09912509467
3649	0.09910633062
3650	0.09904774948
3651	0.09904194055
3652	0.09901555031
3653	0.09898383286
3654	0.09896893383
3655	0.09893202948
3656	0.09891123248
3657	0.09888066028
3658	0.0988432783
3659	0.09881848027
3660	0.09878810615
3661	0.09876104072
3662	0.09873755227
